STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
TEXAS,48,2014,October,Drought
NEW MEXICO,35,2014,April,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
TEXAS,48,2014,August,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
ARIZONA,4,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
TEXAS,48,2014,July,Drought
GEORGIA,13,2014,October,Drought
GEORGIA,13,2014,October,Drought
GEORGIA,13,2014,October,Drought
GEORGIA,13,2014,October,Drought
KANSAS,20,2014,June,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,July,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
CALIFORNIA,6,2014,October,Drought
CALIFORNIA,6,2014,October,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,July,Drought
KANSAS,20,2014,June,Drought
KANSAS,20,2014,June,Drought
KANSAS,20,2014,June,Drought
KANSAS,20,2014,June,Drought
KANSAS,20,2014,June,Drought
TEXAS,48,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
CALIFORNIA,6,2014,October,Drought
CALIFORNIA,6,2014,October,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
CALIFORNIA,6,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
CALIFORNIA,6,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
GEORGIA,13,2014,October,Drought
GEORGIA,13,2014,October,Drought
GEORGIA,13,2014,October,Drought
GEORGIA,13,2014,October,Drought
KANSAS,20,2014,November,Drought
KANSAS,20,2014,November,Drought
KANSAS,20,2014,November,Drought
KANSAS,20,2014,November,Drought
TEXAS,48,2014,July,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
CALIFORNIA,6,2014,October,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
CALIFORNIA,6,2014,August,Drought
CALIFORNIA,6,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
KANSAS,20,2014,November,Drought
KANSAS,20,2014,November,Drought
KANSAS,20,2014,November,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
NEW MEXICO,35,2014,April,Drought
TEXAS,48,2014,October,Drought
CALIFORNIA,6,2014,October,Drought
TEXAS,48,2014,September,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
ARIZONA,4,2014,August,Drought
KANSAS,20,2014,September,Drought
KANSAS,20,2014,September,Drought
KANSAS,20,2014,September,Drought
KANSAS,20,2014,September,Drought
KANSAS,20,2014,September,Drought
KANSAS,20,2014,September,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,July,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
CALIFORNIA,6,2014,October,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
NEW MEXICO,35,2014,April,Drought
CALIFORNIA,6,2014,August,Drought
CALIFORNIA,6,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
ARIZONA,4,2014,July,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,October,Drought
CALIFORNIA,6,2014,November,Drought
CALIFORNIA,6,2014,November,Drought
CALIFORNIA,6,2014,October,Drought
NEW MEXICO,35,2014,April,Drought
OKLAHOMA,40,2014,November,Drought
CALIFORNIA,6,2014,August,Drought
KANSAS,20,2014,September,Drought
COLORADO,8,2014,October,Drought
KANSAS,20,2014,October,Drought
KANSAS,20,2014,October,Drought
KANSAS,20,2014,October,Drought
KANSAS,20,2014,October,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,August,Drought
NEBRASKA,31,2014,June,Drought
NEBRASKA,31,2014,June,Drought
COLORADO,8,2014,November,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
CALIFORNIA,6,2014,October,Drought
CALIFORNIA,6,2014,October,Drought
TEXAS,48,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
KANSAS,20,2014,October,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
CALIFORNIA,6,2014,November,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
CALIFORNIA,6,2014,August,Drought
CALIFORNIA,6,2014,August,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
OKLAHOMA,40,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
NEW MEXICO,35,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
CALIFORNIA,6,2014,November,Drought
CALIFORNIA,6,2014,November,Drought
TEXAS,48,2014,August,Drought
CALIFORNIA,6,2014,September,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
TEXAS,48,2014,August,Drought
KANSAS,20,2014,October,Drought
KANSAS,20,2014,October,Drought
NEW MEXICO,35,2014,August,Drought
ARIZONA,4,2014,September,Drought
ARIZONA,4,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
COLORADO,8,2014,June,Drought
KANSAS,20,2014,June,Drought
KANSAS,20,2014,June,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,August,Drought
CALIFORNIA,6,2014,September,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
ARIZONA,4,2014,July,Drought
TEXAS,48,2014,October,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,October,Drought
CALIFORNIA,6,2014,November,Drought
CALIFORNIA,6,2014,November,Drought
TEXAS,48,2014,October,Drought
ARIZONA,4,2014,July,Drought
CALIFORNIA,6,2014,September,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,August,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
NEBRASKA,31,2014,June,Drought
TEXAS,48,2014,September,Drought
ARIZONA,4,2014,July,Drought
ARIZONA,4,2014,July,Drought
NEW MEXICO,35,2014,October,Drought
NEW MEXICO,35,2014,October,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,October,Drought
CALIFORNIA,6,2014,November,Drought
CALIFORNIA,6,2014,November,Drought
ARIZONA,4,2014,July,Drought
TEXAS,48,2014,August,Drought
CALIFORNIA,6,2014,September,Drought
CALIFORNIA,6,2014,September,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
OKLAHOMA,40,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
NEW MEXICO,35,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,July,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
TEXAS,48,2014,September,Drought
CALIFORNIA,6,2014,August,Drought
CALIFORNIA,6,2014,August,Drought
CALIFORNIA,6,2014,August,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
NEW MEXICO,35,2014,October,Drought
TEXAS,48,2014,October,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,September,Drought
OKLAHOMA,40,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
UTAH,49,2014,October,Drought
TEXAS,48,2014,December,Drought
CALIFORNIA,6,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
NEW MEXICO,35,2014,January,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
UTAH,49,2014,November,Drought
WISCONSIN,55,2014,January,Drought
WISCONSIN,55,2014,January,Drought
WISCONSIN,55,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
CALIFORNIA,6,2014,December,Drought
CALIFORNIA,6,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
UTAH,49,2014,September,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
TEXAS,48,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
KANSAS,20,2014,January,Drought
KANSAS,20,2014,January,Drought
KANSAS,20,2014,January,Drought
KANSAS,20,2014,January,Drought
KANSAS,20,2014,January,Drought
KANSAS,20,2014,January,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,November,Drought
CALIFORNIA,6,2014,December,Drought
CALIFORNIA,6,2014,December,Drought
KANSAS,20,2014,December,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
CALIFORNIA,6,2014,December,Drought
COLORADO,8,2014,September,Drought
COLORADO,8,2014,September,Drought
CALIFORNIA,6,2014,December,Drought
CALIFORNIA,6,2014,December,Drought
CALIFORNIA,6,2014,December,Drought
CALIFORNIA,6,2014,December,Drought
CALIFORNIA,6,2014,December,Drought
CALIFORNIA,6,2014,December,Drought
GEORGIA,13,2014,November,Drought
GEORGIA,13,2014,November,Drought
GEORGIA,13,2014,November,Drought
GEORGIA,13,2014,November,Drought
GEORGIA,13,2014,November,Drought
GEORGIA,13,2014,November,Drought
GEORGIA,13,2014,November,Drought
ARIZONA,4,2014,December,Drought
TEXAS,48,2014,November,Drought
GEORGIA,13,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
TEXAS,48,2014,December,Drought
KANSAS,20,2014,December,Drought
OKLAHOMA,40,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
KANSAS,20,2014,December,Drought
KANSAS,20,2014,December,Drought
OKLAHOMA,40,2014,November,Drought
OKLAHOMA,40,2014,November,Drought
KANSAS,20,2014,December,Drought
KANSAS,20,2014,December,Drought
TEXAS,48,2014,November,Drought
HAWAII,15,2014,January,Drought
HAWAII,15,2014,January,Drought
NEBRASKA,31,2014,January,Drought
HAWAII,15,2014,January,Drought
HAWAII,15,2014,January,Drought
HAWAII,15,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
HAWAII,15,2014,January,Drought
HAWAII,15,2014,January,Drought
HAWAII,15,2014,January,Drought
HAWAII,15,2014,January,Drought
NEBRASKA,31,2014,January,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
TEXAS,48,2014,November,Drought
ARIZONA,4,2014,November,Drought
ARIZONA,4,2014,December,Drought
ARIZONA,4,2014,December,Drought
OKLAHOMA,40,2014,December,Drought
OKLAHOMA,40,2014,December,Drought
OKLAHOMA,40,2014,December,Drought
OKLAHOMA,40,2014,December,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
TEXAS,48,2014,November,Drought
ARIZONA,4,2014,November,Drought
ARIZONA,4,2014,November,Drought
TEXAS,48,2014,October,Drought
TEXAS,48,2014,October,Drought
NEBRASKA,31,2014,January,Drought
NEBRASKA,31,2014,January,Drought
