STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
HAWAII,15,2013,June,Drought
HAWAII,15,2013,June,Drought
HAWAII,15,2013,June,Drought
HAWAII,15,2013,June,Drought
HAWAII,15,2013,June,Drought
HAWAII,15,2013,May,Drought
HAWAII,15,2013,May,Drought
HAWAII,15,2013,May,Drought
HAWAII,15,2013,May,Drought
HAWAII,15,2013,May,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,May,Drought
NEBRASKA,31,2013,May,Drought
TEXAS,48,2013,May,Drought
TEXAS,48,2013,May,Drought
TEXAS,48,2013,May,Drought
TEXAS,48,2013,May,Drought
TEXAS,48,2013,May,Drought
TEXAS,48,2013,May,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
ARKANSAS,5,2013,January,Drought
NEBRASKA,31,2013,January,Drought
NEBRASKA,31,2013,January,Drought
NEBRASKA,31,2013,January,Drought
NEBRASKA,31,2013,January,Drought
NEBRASKA,31,2013,January,Drought
HAWAII,15,2013,June,Drought
HAWAII,15,2013,June,Drought
HAWAII,15,2013,June,Drought
HAWAII,15,2013,May,Drought
HAWAII,15,2013,May,Drought
HAWAII,15,2013,May,Drought
NEW MEXICO,35,2013,October,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,May,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
ARKANSAS,5,2013,January,Drought
ARKANSAS,5,2013,January,Drought
ARKANSAS,5,2013,January,Drought
ARKANSAS,5,2013,January,Drought
ARKANSAS,5,2013,January,Drought
ARKANSAS,5,2013,January,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
TEXAS,48,2013,May,Drought
TEXAS,48,2013,May,Drought
TEXAS,48,2013,May,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
OKLAHOMA,40,2013,July,Drought
TEXAS,48,2013,July,Drought
ARKANSAS,5,2013,January,Drought
ARKANSAS,5,2013,January,Drought
ARKANSAS,5,2013,January,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEW MEXICO,35,2013,May,Drought
NEW MEXICO,35,2013,May,Drought
NEW MEXICO,35,2013,May,Drought
NEW MEXICO,35,2013,May,Drought
TEXAS,48,2013,July,Drought
TEXAS,48,2013,July,Drought
TEXAS,48,2013,July,Drought
TEXAS,48,2013,July,Drought
TEXAS,48,2013,July,Drought
TEXAS,48,2013,July,Drought
TEXAS,48,2013,July,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,May,Drought
TEXAS,48,2013,May,Drought
ILLINOIS,17,2013,January,Drought
TEXAS,48,2013,December,Drought
TEXAS,48,2013,December,Drought
TEXAS,48,2013,December,Drought
TEXAS,48,2013,December,Drought
TEXAS,48,2013,December,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
NEW MEXICO,35,2013,June,Drought
TEXAS,48,2013,June,Drought
ILLINOIS,17,2013,January,Drought
ILLINOIS,17,2013,January,Drought
ILLINOIS,17,2013,January,Drought
ILLINOIS,17,2013,January,Drought
ILLINOIS,17,2013,January,Drought
MISSOURI,29,2013,January,Drought
MISSOURI,29,2013,January,Drought
MISSOURI,29,2013,January,Drought
MISSOURI,29,2013,January,Drought
MISSOURI,29,2013,January,Drought
MISSOURI,29,2013,January,Drought
MISSOURI,29,2013,January,Drought
TEXAS,48,2013,December,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
TEXAS,48,2013,June,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
MISSOURI,29,2013,January,Drought
KENTUCKY,21,2013,January,Drought
KENTUCKY,21,2013,January,Drought
KENTUCKY,21,2013,January,Drought
KENTUCKY,21,2013,January,Drought
KENTUCKY,21,2013,January,Drought
KENTUCKY,21,2013,January,Drought
KENTUCKY,21,2013,January,Drought
KENTUCKY,21,2013,January,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
KANSAS,20,2013,November,Drought
KANSAS,20,2013,November,Drought
KANSAS,20,2013,November,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
MISSISSIPPI,28,2013,September,Drought
ARKANSAS,5,2013,September,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
MINNESOTA,27,2013,April,Drought
MINNESOTA,27,2013,April,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,April,Drought
NEW MEXICO,35,2013,April,Drought
NEW MEXICO,35,2013,April,Drought
TEXAS,48,2013,April,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
NEBRASKA,31,2013,November,Drought
NEBRASKA,31,2013,November,Drought
NEBRASKA,31,2013,November,Drought
TEXAS,48,2013,September,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,November,Drought
KANSAS,20,2013,November,Drought
HAWAII,15,2013,October,Drought
HAWAII,15,2013,October,Drought
HAWAII,15,2013,October,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
MISSISSIPPI,28,2013,September,Drought
MISSISSIPPI,28,2013,September,Drought
MISSISSIPPI,28,2013,September,Drought
MISSISSIPPI,28,2013,September,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
OKLAHOMA,40,2013,April,Drought
ARKANSAS,5,2013,October,Drought
NEBRASKA,31,2013,November,Drought
LOUISIANA,22,2013,September,Drought
LOUISIANA,22,2013,September,Drought
KANSAS,20,2013,May,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
HAWAII,15,2013,October,Drought
HAWAII,15,2013,October,Drought
HAWAII,15,2013,October,Drought
HAWAII,15,2013,October,Drought
HAWAII,15,2013,October,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
COLORADO,8,2013,September,Drought
KANSAS,20,2013,September,Drought
TEXAS,48,2013,April,Drought
NEBRASKA,31,2013,May,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
LOUISIANA,22,2013,October,Drought
ILLINOIS,17,2013,September,Drought
ILLINOIS,17,2013,September,Drought
ILLINOIS,17,2013,September,Drought
ILLINOIS,17,2013,September,Drought
ILLINOIS,17,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
WISCONSIN,55,2013,April,Drought
WISCONSIN,55,2013,April,Drought
WISCONSIN,55,2013,April,Drought
WISCONSIN,55,2013,April,Drought
WISCONSIN,55,2013,April,Drought
KANSAS,20,2013,September,Drought
KANSAS,20,2013,September,Drought
KANSAS,20,2013,September,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
LOUISIANA,22,2013,October,Drought
LOUISIANA,22,2013,October,Drought
LOUISIANA,22,2013,October,Drought
LOUISIANA,22,2013,October,Drought
ILLINOIS,17,2013,September,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
ARKANSAS,5,2013,September,Drought
ILLINOIS,17,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
NEW MEXICO,35,2013,September,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEBRASKA,31,2013,May,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
TEXAS,48,2013,October,Drought
KANSAS,20,2013,May,Drought
ARKANSAS,5,2013,September,Drought
TEXAS,48,2013,September,Drought
NEW MEXICO,35,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
TEXAS,48,2013,September,Drought
HAWAII,15,2013,September,Drought
HAWAII,15,2013,September,Drought
HAWAII,15,2013,September,Drought
HAWAII,15,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,October,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
ARKANSAS,5,2013,September,Drought
ARKANSAS,5,2013,September,Drought
ILLINOIS,17,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
MISSOURI,29,2013,August,Drought
MISSOURI,29,2013,August,Drought
MISSOURI,29,2013,August,Drought
MISSOURI,29,2013,August,Drought
MISSOURI,29,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
ARIZONA,4,2013,May,Drought
ARIZONA,4,2013,May,Drought
ARIZONA,4,2013,May,Drought
ARIZONA,4,2013,May,Drought
ARIZONA,4,2013,May,Drought
NEW MEXICO,35,2013,October,Drought
HAWAII,15,2013,September,Drought
HAWAII,15,2013,September,Drought
HAWAII,15,2013,September,Drought
HAWAII,15,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
NEBRASKA,31,2013,August,Drought
NEBRASKA,31,2013,August,Drought
NEBRASKA,31,2013,August,Drought
NEBRASKA,31,2013,August,Drought
MINNESOTA,27,2013,April,Drought
MINNESOTA,27,2013,April,Drought
MINNESOTA,27,2013,April,Drought
MINNESOTA,27,2013,April,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
NEBRASKA,31,2013,April,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,October,Drought
LOUISIANA,22,2013,September,Drought
LOUISIANA,22,2013,September,Drought
LOUISIANA,22,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
NEBRASKA,31,2013,August,Drought
NEBRASKA,31,2013,August,Drought
MINNESOTA,27,2013,April,Drought
MINNESOTA,27,2013,April,Drought
MINNESOTA,27,2013,April,Drought
MINNESOTA,27,2013,April,Drought
MINNESOTA,27,2013,April,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
KANSAS,20,2013,July,Drought
NEW MEXICO,35,2013,August,Drought
TEXAS,48,2013,March,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,September,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
LOUISIANA,22,2013,September,Drought
LOUISIANA,22,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
TEXAS,48,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
OKLAHOMA,40,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
TEXAS,48,2013,April,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,October,Drought
KANSAS,20,2013,May,Drought
KANSAS,20,2013,May,Drought
LOUISIANA,22,2013,September,Drought
LOUISIANA,22,2013,September,Drought
KANSAS,20,2013,September,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,October,Drought
COLORADO,8,2013,November,Drought
NEBRASKA,31,2013,November,Drought
NEBRASKA,31,2013,November,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
KANSAS,20,2013,May,Drought
LOUISIANA,22,2013,September,Drought
LOUISIANA,22,2013,September,Drought
KANSAS,20,2013,September,Drought
KANSAS,20,2013,September,Drought
KANSAS,20,2013,September,Drought
KANSAS,20,2013,September,Drought
KANSAS,20,2013,September,Drought
NEW MEXICO,35,2013,April,Drought
NEW MEXICO,35,2013,April,Drought
NEW MEXICO,35,2013,April,Drought
NEBRASKA,31,2013,May,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
NEBRASKA,31,2013,November,Drought
TEXAS,48,2013,October,Drought
KANSAS,20,2013,May,Drought
NEW MEXICO,35,2013,August,Drought
NEW MEXICO,35,2013,August,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
OKLAHOMA,40,2013,April,Drought
NEW MEXICO,35,2013,April,Drought
NEW MEXICO,35,2013,April,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
NEBRASKA,31,2013,May,Drought
ARKANSAS,5,2013,October,Drought
ARKANSAS,5,2013,October,Drought
ARKANSAS,5,2013,October,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,October,Drought
TEXAS,48,2013,September,Drought
TEXAS,48,2013,September,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
NEW MEXICO,35,2013,October,Drought
COLORADO,8,2013,September,Drought
COLORADO,8,2013,September,Drought
