STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
OKLAHOMA,40,2015,February,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
OKLAHOMA,40,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
HAWAII,15,2015,June,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
HAWAII,15,2015,June,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,May,Drought
OKLAHOMA,40,2015,March,Drought
OKLAHOMA,40,2015,March,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
TEXAS,48,2015,April,Drought
OKLAHOMA,40,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,March,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
TEXAS,48,2015,February,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
TEXAS,48,2015,February,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
OKLAHOMA,40,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
OKLAHOMA,40,2015,March,Drought
OKLAHOMA,40,2015,March,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
OKLAHOMA,40,2015,March,Drought
NEW MEXICO,35,2015,May,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,May,Drought
NEW MEXICO,35,2015,May,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
NEW MEXICO,35,2015,June,Drought
NEW MEXICO,35,2015,June,Drought
NEW MEXICO,35,2015,June,Drought
NEW MEXICO,35,2015,May,Drought
NEW MEXICO,35,2015,June,Drought
NEW MEXICO,35,2015,June,Drought
NEW MEXICO,35,2015,June,Drought
NEW MEXICO,35,2015,May,Drought
NEW MEXICO,35,2015,May,Drought
NEW MEXICO,35,2015,May,Drought
NEW MEXICO,35,2015,June,Drought
NEW MEXICO,35,2015,May,Drought
NEW MEXICO,35,2015,May,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,July,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
HAWAII,15,2015,July,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
HAWAII,15,2015,July,Drought
CALIFORNIA,6,2015,June,Drought
CALIFORNIA,6,2015,June,Drought
CALIFORNIA,6,2015,June,Drought
CALIFORNIA,6,2015,June,Drought
CALIFORNIA,6,2015,June,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
CALIFORNIA,6,2015,June,Drought
CALIFORNIA,6,2015,June,Drought
NEW MEXICO,35,2015,June,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
OKLAHOMA,40,2015,April,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,July,Drought
NEW MEXICO,35,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
TEXAS,48,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
HAWAII,15,2015,August,Drought
HAWAII,15,2015,August,Drought
HAWAII,15,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,August,Drought
HAWAII,15,2015,July,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,August,Drought
CALIFORNIA,6,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
OKLAHOMA,40,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
ARKANSAS,5,2015,August,Drought
ARKANSAS,5,2015,August,Drought
LOUISIANA,22,2015,August,Drought
LOUISIANA,22,2015,August,Drought
CALIFORNIA,6,2015,July,Drought
LOUISIANA,22,2015,August,Drought
LOUISIANA,22,2015,August,Drought
LOUISIANA,22,2015,August,Drought
LOUISIANA,22,2015,August,Drought
LOUISIANA,22,2015,August,Drought
LOUISIANA,22,2015,August,Drought
LOUISIANA,22,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
TEXAS,48,2015,August,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
OKLAHOMA,40,2015,January,Drought
OKLAHOMA,40,2015,January,Drought
TEXAS,48,2015,January,Drought
NEW MEXICO,35,2015,February,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
TEXAS,48,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
TEXAS,48,2015,February,Drought
CALIFORNIA,6,2015,January,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
ARIZONA,4,2015,February,Drought
ARIZONA,4,2015,February,Drought
ARIZONA,4,2015,February,Drought
ARIZONA,4,2015,March,Drought
ARIZONA,4,2015,March,Drought
ARIZONA,4,2015,March,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
KANSAS,20,2015,January,Drought
KANSAS,20,2015,January,Drought
KANSAS,20,2015,January,Drought
KANSAS,20,2015,January,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
OKLAHOMA,40,2015,February,Drought
TEXAS,48,2015,March,Drought
CALIFORNIA,6,2015,January,Drought
CALIFORNIA,6,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
TEXAS,48,2015,March,Drought
KANSAS,20,2015,January,Drought
KANSAS,20,2015,January,Drought
OKLAHOMA,40,2015,February,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
CALIFORNIA,6,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
CALIFORNIA,6,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
NEW MEXICO,35,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
CALIFORNIA,6,2015,January,Drought
CALIFORNIA,6,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
CALIFORNIA,6,2015,January,Drought
OKLAHOMA,40,2015,February,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
CALIFORNIA,6,2015,January,Drought
CALIFORNIA,6,2015,January,Drought
CALIFORNIA,6,2015,January,Drought
TEXAS,48,2015,January,Drought
TEXAS,48,2015,January,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
CALIFORNIA,6,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
KENTUCKY,21,2015,January,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
NEW MEXICO,35,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
COLORADO,8,2015,March,Drought
TEXAS,48,2015,February,Drought
KANSAS,20,2015,March,Drought
KANSAS,20,2015,March,Drought
KANSAS,20,2015,March,Drought
KANSAS,20,2015,March,Drought
KANSAS,20,2015,March,Drought
KANSAS,20,2015,March,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
CALIFORNIA,6,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,February,Drought
ARIZONA,4,2015,January,Drought
TEXAS,48,2015,February,Drought
ARIZONA,4,2015,January,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
ARIZONA,4,2015,January,Drought
MINNESOTA,27,2015,April,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,February,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
MINNESOTA,27,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
NEW MEXICO,35,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
CALIFORNIA,6,2015,November,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
CALIFORNIA,6,2015,November,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
CALIFORNIA,6,2015,November,Drought
TEXAS,48,2015,April,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
TEXAS,48,2015,April,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,June,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,April,Drought
MINNESOTA,27,2015,April,Drought
TEXAS,48,2015,March,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,June,Drought
TEXAS,48,2015,March,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
NEW MEXICO,35,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,May,Drought
ARIZONA,4,2015,April,Drought
ARIZONA,4,2015,April,Drought
TEXAS,48,2015,February,Drought
CALIFORNIA,6,2015,June,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,April,Drought
TEXAS,48,2015,March,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
CALIFORNIA,6,2015,May,Drought
ARIZONA,4,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
MINNESOTA,27,2015,April,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,May,Drought
NEW MEXICO,35,2015,May,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,February,Drought
TEXAS,48,2015,March,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
MINNESOTA,27,2015,April,Drought
CALIFORNIA,6,2015,May,Drought
TEXAS,48,2015,February,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,November,Drought
NEW MEXICO,35,2015,March,Drought
CALIFORNIA,6,2015,February,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
NEW MEXICO,35,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
CALIFORNIA,6,2015,March,Drought
MINNESOTA,27,2015,April,Drought
CALIFORNIA,6,2015,November,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
TEXAS,48,2015,March,Drought
NEW MEXICO,35,2015,April,Drought
TEXAS,48,2015,March,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
CALIFORNIA,6,2015,May,Drought
CALIFORNIA,6,2015,November,Drought
MINNESOTA,27,2015,May,Drought
CALIFORNIA,6,2015,February,Drought
CALIFORNIA,6,2015,February,Drought
CALIFORNIA,6,2015,June,Drought
TEXAS,48,2015,March,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,March,Drought
TEXAS,48,2015,February,Drought
CALIFORNIA,6,2015,February,Drought
CALIFORNIA,6,2015,February,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
CALIFORNIA,6,2015,June,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
CALIFORNIA,6,2015,February,Drought
CALIFORNIA,6,2015,June,Drought
MINNESOTA,27,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,April,Drought
CALIFORNIA,6,2015,March,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
MINNESOTA,27,2015,May,Drought
TEXAS,48,2015,February,Drought
CALIFORNIA,6,2015,June,Drought
MINNESOTA,27,2015,April,Drought
MINNESOTA,27,2015,April,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
TEXAS,48,2015,March,Drought
